IDSBR,Nama Usaha,Alamat,Kode Wilayah,Status Perusahaan,len,kode_kecamatan,nama_kecamatan
4472344,NUSANTARA GEOTECH,JL TALASALAPANG KOMP SARI REGENCY,7371031002,Aktif,10,7371031,Rappocini
4472354,EXINDO CONSULTANT,JL MAPPALA II BLOK,7371031006,Aktif,10,7371031,Rappocini
4472537,MENATA HIDUP GEMILANG,JL. AROEPALA KOMP PERMATA HIJAU LESTARI BLOK P 10 NO 6,7371031004,Aktif,10,7371031,Rappocini
4472858,BHAKTI MARGA,JL TODDOPULI VI PURI TAMAN SARI,7371031004,Aktif,10,7371031,Rappocini
4473391,ECOMARINE INDO PERKASA,JALAN RAPPOCINI RAYA NOMOR 219 K,7371031008,Aktif,10,7371031,Rappocini
4474098,KARYA MUGHNIY ASSALAM,JALAN HERTASNING BARU PERUM ANGING MAMMIRI BLOK E4 NO. 9,7371031002,Aktif,10,7371031,Rappocini
4474114,DAS DAMAI SEJAHTERA,JL. MONUMEN EMMY SAELAN III SKARDA N/30,7371031006,Aktif,10,7371031,Rappocini
4474338,AIS WISATA,JL TIMAH 1 BLOK,7371031010,Aktif,10,7371031,Rappocini
4474468,TAMALATE MAMMIRI,TAMALATE I,7371031003,Aktif,10,7371031,Rappocini
4474855,RAYNIA MANDIRI,BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4475428,AMANAH BINA CIPTA,"JL.TIDUNG VIII BLOK 11 NO.57 RT.002 RW.008, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4477273,WIN WIN SEJAHTERA,JL SKARDA N 3,7371031001,Aktif,10,7371031,Rappocini
4477717,SURYA FATIHA RAYA,JL PERMATA HIJAU LESTARI,7371031004,Aktif,10,7371031,Rappocini
4478837,BANK PEMBIAYAAN RAKYAT SYARIAH NIAGA MADANI,JL HERTASNING RAYA TIMUR,7371031004,Aktif,10,7371031,Rappocini
4478973,GOPINDO KARYA KONSULTAN,JL AROEPALA KOMP ANGING MAMIRI,7371031001,Aktif,10,7371031,Rappocini
4479333,POME BANGUN JAYA,JALAN COKONURI DALAM 1 NOMOR 7,7371031006,Aktif,10,7371031,Rappocini
4479365,ALISA INDO SKIN,JL HERTASNING,7371031006,Aktif,10,7371031,Rappocini
4479604,ARDITI KARYA,JL CILALLANG JAYA 7,7371031008,Aktif,10,7371031,Rappocini
4480414,PANRITA SURYA NUSANTARA,JL. LETJEN HERTASNING PERMATA HIJAU BLOK D/51,7371031004,Aktif,10,7371031,Rappocini
4481632,ZAZHY MYLICIOUS,JL M E SAELAN KOMP P & K,7371031001,Aktif,10,7371031,Rappocini
4481999,ASHAR PRATAMA,JL BONTO MENE,7371031007,Aktif,10,7371031,Rappocini
4482273,CIKAL KARYA PEMBANGUNAN,KOMPLEKS MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4482386,RAHMAT ANGGREK,JL MAPPALA BTN PEMDA,7371031006,Aktif,10,7371031,Rappocini
4483897,BINTANG HARAPAN,"JL MAPPALA BLOK A3/13 RT.000 RW.004, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4484053,REZKY PUTRA,JL TIDUNG 8 STP 8,7371031003,Aktif,10,7371031,Rappocini
4484293,CODE INDONESIA,JL SKARDA N 1,7371031006,Aktif,10,7371031,Rappocini
4484667,BILAL COMPUTER,JL SYEKH YUSUF KOMP MINASA SARI B 14 BLOK,7371031001,Aktif,10,7371031,Rappocini
4484837,MEDIAN SELARAS KONSULTAN,BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
4485162,WANA,JALAN MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
4486096,ANNAYUMIKO ENTERTAINMENT GRUP,JL SULTAN ALAUDDIN KOMP RUKO BPH II,7371031001,Aktif,10,7371031,Rappocini
4486612,PLANINDO ENGINEERING,"JL.MONUMEN EMMY SAELAN KOMP P&K BLOK K NO.2 RT.003 RW.019, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4486940,WAHANA TRISULA BARAYA,JL KOMP MANGASA PERMAI BLOK V,7371031001,Aktif,10,7371031,Rappocini
4487458,KHANZA PERMATA NOER,TAMALATE IV,7371031004,Aktif,10,7371031,Rappocini
4487608,ROLL MANAGEMENT,JL PERMATA HIJAU TEGAL,7371031004,Aktif,10,7371031,Rappocini
4488207,AKSES MEDIA SINERGI,BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4489498,BORWITA CITRA PRIMA,JL LANDAK BARU,7371031007,Aktif,10,7371031,Rappocini
4490519,GARIS TANGAN ABADI,JL HERTASNING RAYA,7371031005,Aktif,10,7371031,Rappocini
4490730,ADFAITA,JALAN TIDUNG 5,7371031005,Aktif,10,7371031,Rappocini
4490870,MAKASSAR BERKAT KAKAO INDUSTRI,JL KIMA 8 KAV SS-21,7371031007,Aktif,10,7371031,Rappocini
4492724,LENTRA TIMUR OIL,JL HERTASNING KOMP GUBERNURAN,7371031001,Aktif,10,7371031,Rappocini
4492799,BINTANG,JL BANTA-BANTAENG LR 10,7371031007,Aktif,10,7371031,Rappocini
4493579,MITRA KASIH BANGSA,"JL.PELITA RAYA A.24/8, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
4493931,WIRASI,JL. RSI FAISAL XII,7371031007,Aktif,10,7371031,Rappocini
4493961,NIAGA ABADI SEJAHTERA,JL. KOMP. PEMDA,7371031006,Aktif,10,7371031,Rappocini
4495022,DUA ANGKA DELAPAN PRO,JL TIDUNG III,7371031005,Aktif,10,7371031,Rappocini
4495772,BHUMI ADHIGUNA MANDIRI,JL. MAPPALA BLOK A.5 NOMOR 23,7371031006,Aktif,10,7371031,Rappocini
4496047,REZA PRATAMA MANDIRI,JL AROEPALA PERUM GRIYA PDGI TAMAN MALLEBINA 1,7371031001,Aktif,10,7371031,Rappocini
4496083,NIZHAM PRATAMA PUTRA,"JL. TEDUH BERSINAR, GRIYA KISEL DAMAI C3",7371031001,Aktif,10,7371031,Rappocini
4496111,TRI STAR,"BTN MINASA UPA BLOK B 4 NO 17 RT 001 RW 003, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4496154,TRANS MAKASSAR,JL TALASALAPANG,7371031001,Aktif,10,7371031,Rappocini
4496439,REZKY PUTRI MANDIRI,JL.BONTO DAENG NGIRATE,7371031005,Aktif,10,7371031,Rappocini
4496747,AUDI KARYA KONSULTAN,JL TAMALATE 1,7371031004,Aktif,10,7371031,Rappocini
4497497,TEHNIK MITRA BORNEO,PERUMAHAN ANGING MAMMIRI BLOK F 1 NOMOR 7,7371031002,Aktif,10,7371031,Rappocini
4498887,HAWALIAH ADITYA PRATAMA,KOMP PURI TAMAN SARI,7371031004,Aktif,10,7371031,Rappocini
4499086,MULIA HATI,JL TIDUNG 10 BARAT,7371031003,Aktif,10,7371031,Rappocini
4500123,CAHAYA BINTANG ABADI,"JL.WIJAYA KUSUMA 1 KOMP.KESEHATAN BLK K6 NO.11 RT.016 RW.001, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
4501149,TEGUH TANI MANDIRI,"KOMP BOSOWA BLK B1/ 18 RT.004 RW.026, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4502065,BAYU ENERGI MANDIRI,TIDUNG MARIOLO V NO. 9 B,7371031005,Aktif,10,7371031,Rappocini
4502544,GIAT BOLANA LIWANG,JALAN BORONG INDAH RAYA A 2/1,7371031004,Aktif,10,7371031,Rappocini
4502874,TECHNICAL LINEUP,"JL JIPANG RAYA NO 18, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4502937,FARIDA KASIM SEJAHTERA,JL HERTASNING BARU/AROEPALA,7371031002,Aktif,10,7371031,Rappocini
4502993,AREZMAH MULTI KONSULTAN,JL. RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
4503210,MASAGENA MANDIRI MEDICA,PERUMAHAN BUMI BOSOWA INDAH,7371031001,Aktif,10,7371031,Rappocini
4503421,DEMA SEJATI,"JL.A.P.PETTARANI BLOK E 20/24, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4504453,DALLE MUTIARA SELATAN,JL TIDUNG MARIOLO,7371031006,Aktif,10,7371031,Rappocini
4505247,PELANGI JINGGA MANDIRI,JL TODDOPULI RAYA ASPOL TODDOPULI,7371031004,Aktif,10,7371031,Rappocini
4505834,ASNY ARIQRAM,JL FAISAL 9,7371031007,Aktif,10,7371031,Rappocini
4506066,MAX PRO,BTN MINASA UPA,7371031002,Aktif,10,7371031,Rappocini
4506297,PT. TRIPUTRA GOWATA MANDIRI,JL. FAISAL X KOMPLEKS GREEN FAISAL,7371031007,Aktif,10,7371031,Rappocini
4506680,BAGAYA INDONESIA,TAMALATE V,7371031004,Aktif,10,7371031,Rappocini
4508447,GOLDEN GLOBAL CORPINDO,PERUM BUKIT SALEKOWA,7371031001,Aktif,10,7371031,Rappocini
4508692,PENDIDIKAN GOLDENGATE UTAMA,JL PELITA RAYA,7371031008,Aktif,10,7371031,Rappocini
4508740,EMPAT SAHABAT INDAH UTAMA,JL TIDUNG 2,7371031005,Aktif,10,7371031,Rappocini
4508905,TIVAN BERKAT MULIA,JL MONGINSIDI BARU,7371031010,Aktif,10,7371031,Rappocini
4509075,ARDALINE DUA SATU,JLN. TAMALATE VI,7371031004,Aktif,10,7371031,Rappocini
4509975,MITRA LAJU MANDIRI,JL CILALLANG JAYA VII,7371031008,Aktif,10,7371031,Rappocini
4510479,TRI PUTRA MANDIRI,KOMP BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
4511145,MA`BULO SIBATANG (YAMASI),"JL.MAPPALA II BLOK D5/10, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
4511789,KEISHA GLOBAL ESTETIKA,JL. SUNGAI SADDANG BARU NO. 57 D,7371031010,Aktif,10,7371031,Rappocini
4511961,PT MAKASSAR MANDIRI UTAMA,JALAN HERTASNING BARU,7371031004,Aktif,10,7371031,Rappocini
4511963,WIRAHUSADA HAQA NUSANTARA,JALAN MONUMEN EMMY SAELAN NO.01,7371031001,Aktif,10,7371031,Rappocini
4512455,OASIS,"JL BILI-BILI IV NO 4 RT 001 RW 005, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4513012,MANDARINDO PERKASA,"JL KARUNRUNG ASRI BLOK F1/1 RT.002 RW.009, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4513358,INFINITY MANAGEMENT,JL TALASALAPANG II PERUM MANGASA VILLAGE KAV 8,7371031001,Aktif,10,7371031,Rappocini
4513672,DANINDO NARWASTU,JL TIDUNG X KOMP STELLA MARIS BLOK,7371031002,Aktif,10,7371031,Rappocini
4513914,GEOSPASIAL KONSULTAMA,JL SUNGAI SADDANG BARU LR BERKAH NO 5/10 RT 001 RW 002 BALLAPARANG,7371031010,Aktif,10,7371031,Rappocini
4515464,PUTRA PASUNDAN,"JL.AROEPALA SAMPING SMP 40 TEMBUSAN KOMP. ANGGREK MINASA UPA,RT.004/RW.010,GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4515506,SURYA ABADI SEJAHTERA,"BTN MANGASA PERMAI BLOK J/8 RT.003 RW.019, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4516122,TALASALAPANG MAMMIRI,TALASALAPANG RAYA,7371031001,Aktif,10,7371031,Rappocini
4517081,LEMBAGA PENGEMBANGAN DAN PENGKAJIAN INDEPENDEN GLOBAL,"JL TAMALATE III BLOK 3/276 RT.001 RW.002, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
4517286,SIFA ABADI,JL LANDAK BARU INSPEKSI KANAL SELATAN II LR I,7371031007,Aktif,10,7371031,Rappocini
4518841,KOBARA VOYAGES INDONESIA,JL PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
4520225,ACHROS,JL TAMALATE 3 STP 52,7371031004,Aktif,10,7371031,Rappocini
4520339,ASIA IMAN WISATA,JL AP PETTARANI KOMPLEKS ZAMRUD BLOK D,7371031008,Aktif,10,7371031,Rappocini
4521289,WASKITA - CEMPAKA (KSO),JL AP PETTARANI,7371031008,Aktif,10,7371031,Rappocini
4524211,TJANGGE JAYA LESTARI,"TALASALAPANG RUKO BPH PLAZA BLOK N1-4, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4524441,AMBHIL COURSE,KOMP PERMATA HIJAU LESTARI,7371031004,Aktif,10,7371031,Rappocini
4525335,JUNAMA INTI KARMA,JL AROEPALA HERTASNING BARU,7371031001,Aktif,10,7371031,Rappocini
4525454,SEGERI INTI,KOMP PURI TAMAN SARI,7371031004,Aktif,10,7371031,Rappocini
4525747,MANDASINI PUTRA UTAMA,"JL LANDAK BARU LR 2 NO 10 RT.008 RW.005, BANTA-BANTAENG",7371031007,Aktif,10,7371031,Rappocini
4526386,SISTEMINDO MEGAREZST UTAMA,JL KELAPA TIGA,7371031010,Aktif,10,7371031,Rappocini
4526617,NUSANTARA MEDIA INFORMATIKA,JL TALASALAPANG KOMP SARI REGENCY BLOK,7371031002,Aktif,10,7371031,Rappocini
4526656,AL-AKHYAR ARUNG BALUSU,"BTN AGRARIA BLOK Q/14 JL MONUMEN EMMY SAELAN, KARUNRUNG",7371031002,Aktif,10,7371031,Rappocini
4526748,ORHYZAE ALIFA PERKASA,JALAN WIJAYA KUSUMA RAYA NOMOR 49,7371031007,Aktif,10,7371031,Rappocini
4526774,SISTEM INTEGRASI PERANTI,JL MINASA SARI 4,7371031001,Aktif,10,7371031,Rappocini
4526933,MALIGE PROPERTY INDONESIA,JL HERTASNING VII,7371031006,Aktif,10,7371031,Rappocini
4527703,GALERI EMPAT WARNA,JL TIDUNG 2 STP 1 BLOK 21,7371031005,Aktif,10,7371031,Rappocini
4527916,SUMBER RESKI RAODAH,JL MONUMEN EMMY SAELAN,7371031006,Aktif,10,7371031,Rappocini
4529018,PT. PUTRA BUMI YUSUF,JL. WIJAYA KUSUMA BLOK K6 NO. 6 MAKASSAR,7371031007,Aktif,10,7371031,Rappocini
4532836,SUKSES LAUNDRY,"JL.TIDUNG 10 NO.4 RT.001 RW.010, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
4535085,FIRTANINDO RAYA,JL MONUMEN EMMY SAELAN COKUNURI,7371031001,Aktif,10,7371031,Rappocini
4535197,NURHALIZA MAHARANI,JALAN NEKEL,7371031010,Aktif,10,7371031,Rappocini
4535416,BERKAH REZKINA TAMA,AP PETTARANI KOMP PEMDA,7371031006,Aktif,10,7371031,Rappocini
4535668,MALINO INDAH,JL. WIJAYA KUSUMA RAYA,7371031007,Aktif,10,7371031,Rappocini
4535893,BERKAH UTAMA CELEBES,JL AP PETTARANI RUKO NEW ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
4536536,ECOTROPIKA MULTI KONSULTAN,JL SYECH YUSUF KOMP MINASA SARI BLOK,7371031001,Aktif,10,7371031,Rappocini
4536759,CV. RAHAYU INTI SEJAHTERA,BUMI 18 PERUM. BUMI PERMATA HIJAU,7371031001,Aktif,10,7371031,Rappocini
4537623,WARNATAMA KREASI INDONESIA,JL RSI FAISAL XII,7371031007,Aktif,10,7371031,Rappocini
4537836,CAHAYA SAMUDERA,JL HERTASNING RAYA TIMUR,7371031004,Aktif,10,7371031,Rappocini
4538972,MANDIRI MOTOR,"JL.SUNGAI SADDANG BARU NO.85, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
4539237,BUNDA WAHIDAH,PURI TAMAN SARI,7371031004,Aktif,10,7371031,Rappocini
4539731,MAJU SUKSES SINERGI,JL KELAPA TIGA GANG V,7371031010,Aktif,10,7371031,Rappocini
4540117,GUNUNG RAYA PERKASA,RUKO PETTARANI CENTER BLOK B NOMOR 28,7371031008,Aktif,10,7371031,Rappocini
4540207,NUSA AGRITAMA,"JL AP PETTARANI, KOMPLEK PEMDA",7371031006,Aktif,10,7371031,Rappocini
4540268,MAHA MUJUR ABADI,"RAPPOCINI RAYA LR.6 NO.11 RT.005 RW.001, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
4540554,BERKAH JAYA MAKMUR,JL AROEPALA (PERUM PERMATA HIJAU),7371031004,Aktif,10,7371031,Rappocini
4540962,MAYOR INDONESIA STRATEGI,JL BONTOMENE II,7371031007,Aktif,10,7371031,Rappocini
4541879,MEGAH AURELIA ALTA,JL BONTO MENE BLOK,7371031007,Aktif,10,7371031,Rappocini
4543168,ENERGI TEKNIK,"JL AP PETTARANI BLOK E.21 NO 28 RT 003 RW 005, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4543417,LAWOY BUMI ANUGERAH,TODDOPULI PURI TAMAN SARI BLOK C.3 NOMOR 7,7371031004,Aktif,10,7371031,Rappocini
4543871,ADIDAS GROUP PROMOTION,"JL PELITA IV NO 92 RT.004 RW.004, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
4544003,RA PRATAMA RESKY,JL TAMALATE 3,7371031003,Aktif,10,7371031,Rappocini
4545088,SARO MASE ABADI,JL KOMP BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
4545336,CAKRA SAKTI JAYA,JL RAPPOCINI RAYA LR 6,7371031008,Aktif,10,7371031,Rappocini
4545718,TRANSFORMASI RAIH SUKSES,JL MINASA UPA BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4548277,ENGINERING CONSTRUCTION,"JL MON EMMY SAELAN III NO 4, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4548665,YAYASAN IKHLAS PEDULI UMMAT,BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4550265,ALSHAFWA INDONESIA WISATA,JL TALASALAPANG BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
4550360,DUTA PRIMA MAKASSAR,JL WIJAYA KUSUMA I,7371031007,Aktif,10,7371031,Rappocini
4550633,HALO JAYA MAKMUR,JL HERTASNING BARU,7371031004,Aktif,10,7371031,Rappocini
4550975,RESTU JAYA ABADI NUSANTARA,"RAPPOCINI RAYA NO.113 RT.001 RW.004, RAPPOCINI",7371031009,Aktif,10,7371031,Rappocini
4551412,MERAKI KARYA INDONESIA,JALAN SULTAN ALAUDDIN PLAZA BLOK OFF NOMOR 7,7371031001,Aktif,10,7371031,Rappocini
4551433,SADDANG BARU MAKARYA,JL SUNGAI SADDANGBARU GRAHA SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
4551463,BUGISINDO,"JL TAMALATE IV STP 20 NO 5 RT.004 RW.001, KASSI-KASSI",7371031004,Aktif,10,7371031,Rappocini
4551494,BARAKKA MEGA KARYA,"JALAN ANDI DJEMMA NO.57, KEL. BANTA-BANTAENG, KEC. RAPPOCINI KOTA MAKASSAR",7371031007,Aktif,10,7371031,Rappocini
4553056,AMPARITA JASA ABADI,"JL SYECH YUSUF KOMPLEK KODAM KATANGKA BLOK C/3 RT 001 RW 002, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4553214,BUANA TAMBANG NUSANTARA,KOMP PERMATA HIJAU PERMAI,7371031004,Aktif,10,7371031,Rappocini
4553898,BERKAH NURUL UTAMA,KARUNRUNG RAYA 2,7371031002,Aktif,10,7371031,Rappocini
4554839,NUGRAH KARYA MULTININDO,JL NIPAH,7371031004,Aktif,10,7371031,Rappocini
4554871,BINAYA JAYA,JL PELITA RAYA,7371031010,Aktif,10,7371031,Rappocini
4554944,ANNUUR ISHAQ AZKA,KOMP BTN MINASA UPA BLOK,7371031001,Aktif,10,7371031,Rappocini
4556211,PKBM SALSABILAH,"JL.TIDUNG X BLOK 12 NO.258 RT.005 RW.007, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
4557251,ALDENA KARYA HUSADA,"JL.BTN.MINASA UPA BLOK.AB7 NO.6, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4557544,ADEEN FARMA,JL SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
4558227,DOCOTEL TEKNOLOGI CELEBES,JL HERTASNING 1,7371031006,Aktif,10,7371031,Rappocini
4558477,KREASI INDOPROJECT,JL TAMALATE VII SETAPAK 24,7371031003,Aktif,10,7371031,Rappocini
4558918,CAHAYA BONANZA,JL YUSUF DG NGAWING,7371031007,Aktif,10,7371031,Rappocini
4559182,JIKHARA KREASI KONSULTAN,"JL AROEPALA HERTASNING BARU NO 60A RT.004 RW.013, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4560481,WASKITA KARYA REALTY,JALAN A. P. PETTARANI,7371031008,Aktif,10,7371031,Rappocini
4561551,IAPIM DELAPAN TUJUH,JL. PENGAYOMAN TAMAN PERMATA SARI IV/2,7371031008,Aktif,10,7371031,Rappocini
4561803,ASERA RESOFA UTAMA,JL. MAPALA,7371031006,Aktif,10,7371031,Rappocini
4561906,MARAJA RAYA MEDICALINDO,BONTOMENE 2,7371031007,Aktif,10,7371031,Rappocini
4562341,NUR AZIZAH JAYA,BTN MINASA UPA BLOK F 21,7371031001,Aktif,10,7371031,Rappocini
4562375,MANDIRI TUMBUH PERKASA,BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4562379,AIROTAMA MULTI GRAFIKA,JL KOMPLEKS BTN MINASA UPA,7371031,Aktif,7,7371031,Rappocini
4562902,MUARA KITA,JL TIDUNG RAYA,7371031006,Aktif,10,7371031,Rappocini
4563716,AWA PUTERA,"BTN MINASA UPA BLOK L5/22 RT.002 RW.008, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4564266,TRITUNGGALJAYA PERSADA,JL RAPPOCINI RAYA,7371031009,Aktif,10,7371031,Rappocini
4564740,MEGAS BUMI CELEBES,KARUNRUNG RAYA V,7371031002,Aktif,10,7371031,Rappocini
4564917,GENERASI SEJAHTERA,JL WIJAYAKUSUMA II,7371031007,Aktif,10,7371031,Rappocini
4565331,FASHA INTERNUSA,JL TAMALATE I,7371031003,Aktif,10,7371031,Rappocini
4565456,BENGKEL LAS AL FATAR,JALAN TIDUNG MARIOLO I/25 B,7371031006,Aktif,10,7371031,Rappocini
4567876,LEMBAGA PENDIDIKAN LINGKAR LONTARA,JL SKARDA N KOMP GREEN PARMAI A/7,7371031001,Aktif,10,7371031,Rappocini
4568130,RAHMAT JAYA,JL SULTAN ALAUDDIN RUKO PERMATASARI,7371031001,Aktif,10,7371031,Rappocini
4569410,BINTANG SULAWESI,JL RSI FAISAL 14 LR,7371031007,Aktif,10,7371031,Rappocini
4569616,ANUGRAH,SUNGAI SADDANG BARU LR. MESJID MUKMIN,7371031010,Aktif,10,7371031,Rappocini
4570306,BAHARI KARYA PERDANA,JL LETJEN HERTASNING KOMP. PURI TAMAN SARI,7371031001,Aktif,10,7371031,Rappocini
4570942,KUMBA MASSENGE UTAMA,JL. BORONG INDAH NOMOR 15 TODDOPULI 6,7371031004,Aktif,10,7371031,Rappocini
4570945,MANDIRI EMIRY SEJAHTERA,JALAN TIDUNG 7 BLOK 13 NOMOR 96,7371031003,Aktif,10,7371031,Rappocini
4573381,ID PRODUCTION,"KOMPLEKS PERMATA SARI PS IV NO 3 JL ST ALAUDDIN RT.002 RW.018, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4577144,GLOBAL PRATAMA,"JL.HERTASNING KOMP.MAKASSAR TOWN HOUSE NO.36 RT.02 RW.01, TIDUNG",7371031006,Aktif,10,7371031,Rappocini
4578289,WULAN DAMARIOS,JL BUAKANA MARIOS REGENCY,7371031008,Aktif,10,7371031,Rappocini
4578890,LOKA PRATAMA,"JL TAMALATE 3 NO 94 RT.002 RW.003, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
4579248,CAKRAWALA,"JL HERTASNING BARAT I NO 3 RT.002 RW.001, BONTO MAKKIO",7371031005,Aktif,10,7371031,Rappocini
4579464,TPS ENTER PRISE INTERNATIONAL,JL. MONGINSIDI BARU AB 10,7371031010,Aktif,10,7371031,Rappocini
4581469,KURNIA SJAM,JALAN MINASAUPA BLOK G 13 NOMOR 4,7371031,Aktif,7,7371031,Rappocini
4581531,MAPHATO INDO PERKASA,JL KOMP. PERUMAHAN KARUNRUNG ASRI,7371031002,Aktif,10,7371031,Rappocini
4581847,QUANTUM FALAH,JL HERTASNING BARU ANGING MAMMIRI RESIDENCE,7371031002,Aktif,10,7371031,Rappocini
4581931,PUTRA BAHAGIA UTAMA,JL. LANDAK BARU NO.34,7371031007,Aktif,10,7371031,Rappocini
4582466,MEGA KARYA CELEBES,JL. TALASALAPANG 2 KOMP P&K,7371031001,Aktif,10,7371031,Rappocini
4582773,KKM MADRASAH IBTIDAIYAH MAKASSAR 1,JL. ANDI JEMMAH LR. 7 NO. 28 MAKASSAR,7371031007,Aktif,10,7371031,Rappocini
4582852,TIGA CAHAYA SANRANGAN,JL RAPPOCINI RAYA,7371031008,Aktif,10,7371031,Rappocini
4582857,BUANA JASA SULAWESI,JL. SYECH YUSUF,7371031001,Aktif,10,7371031,Rappocini
4583225,TIDAR WASKITA JAYA,PENDIDIKAN RAYA,7371031006,Aktif,10,7371031,Rappocini
4583305,TIKI JALUR NUGRAHA EKAKURIR,JL A.P. PETTARANI CENTRE,7371031008,Aktif,10,7371031,Rappocini
4583644,UJUNG PANDANG GLOBAL,JL MONUMEN EMMY SAELAN  PERUM GUNUNG SARI INDAH TOWN HOUSE KAV P,7371031006,Aktif,10,7371031,Rappocini
4585472,CAUSA PRIMA CONSULTANT,KOMPL. KODAM GUNUNG SARI,7371031009,Aktif,10,7371031,Rappocini
4585564,TRIZA MANDIRI,PERUM NUSA LANDAK MAS JL LANDAK BARU X,7371031007,Aktif,10,7371031,Rappocini
4585949,ALAM HIJAU SEJAHTERA,"JL.TIDUNG IX NO.109, MAPPALA",7371031003,Aktif,10,7371031,Rappocini
4586486,BINTUNI MAKMUR SENTOSA,"JL RAPPOCINI RAYA NO 112A RT 001 RW 001, BUAKANA",7371031008,Aktif,10,7371031,Rappocini
4587664,TRINITY EDUTAINMENT,"JL.SUNGAI SADDANG BARU LR.IKHLAS NO.10 RT.002 RW.009, BALLA PARANG",7371031010,Aktif,10,7371031,Rappocini
4587945,ROYAL GLOBAL MEDICA,JL SUNGAI SADDANG BARU,7371031010,Aktif,10,7371031,Rappocini
4588224,NUSA IDEA INDONESIA,"JL. TAMAN GOSYEN RAYA II, MAKASSAR",7371031004,Aktif,10,7371031,Rappocini
4588916,GERBANG TIMUR BERITA,JL. HERTASNING BARU NO. 46,7371031004,Aktif,10,7371031,Rappocini
4589159,YAYASAN PENDIDIKAN KARYA (SMA KARYA 2),JL LETJEN HERTASNING,7371031004,Aktif,10,7371031,Rappocini
4589827,BARONGKO KREASI INDONESIA,JL TAMALATE V STP XI,7371031004,Aktif,10,7371031,Rappocini
4589835,AULIA KONSULTAN,"JL.SKARDA'N BTN PEMDA BLOK D/2 RT.004 RW.015, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4590824,GRAHA VICTORIA PERKASA,"JALAN BUAKANA, KOMPLEKS PERTAMINA NOMOR D7",7371031008,Aktif,10,7371031,Rappocini
4591065,MANUNGGAL 27 JAYA,JL BONTO DG NGIRATE,7371031005,Aktif,10,7371031,Rappocini
4591674,LIBRA PERSADA,JL KOMP BTN MINASA UPA,7371031001,Aktif,10,7371031,Rappocini
4591716,QUADRANT ENTERPRISE,"JL.SULTAN ALUDDIN KOMP.BPH BLOK D9 NO.2 RT.005 RW.020, GUNUNG SARI",7371031001,Aktif,10,7371031,Rappocini
4592128,MARINA PUTRA INDONESIA,JL KOMP NEW ZAMRUD,7371031008,Aktif,10,7371031,Rappocini
4592164,STAR MULTI KHARISMA,TALASALAPANG 2 KOMP PK,7371031001,Aktif,10,7371031,Rappocini
