input_id,title_maps,address_maps,IDSBR_best,nama_bps_best,alamat_bps_best,score_jw,label
0acb2eb5-ae45-42a8-a20d-28e228098710,cafe lajonga,"RCJH+V67 Cafe Lajonga, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90223",97480691,aneka logam,buakana,0.76,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,dapur buser,"Jl. Wijaya Kusuma No.27, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97443160,dapur restoran,jl talasalapang,0.87,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,warkop baba,"RCJM+MG6 Warkop baba, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97482941,warkop gaul,jl. kelapa tiga,0.89,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,warkop delta,"Jl. Wijaya Kusuma IV No.4, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97463854,warkop pa`de,jln sultan alauddin no 191,0.91,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,natural coffee,"RCPJ+V47 NATURAL COFFEE, Jl. RSI Faisal XIV, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97476307,natural walpaper,jl rappocini raya no 89 c,0.84,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,coffee glock,"Jl. Wijaya Kusuma G No.34, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97475242,coffee rich (marcus),jalan rappocini raya no 219 j,0.69,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,minumteh,"Ko.faisal Hospital Residence No.A/7, RT.001/RW.08, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97459372,minuman mubahid,jln tamalate 6 stp 12 no 26,0.83,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,a. balawara cafe,"Jl. Buntu No.53, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3906350,salwa mabarakka,jl skarda,0.75,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,warung kopi adiba,"Jl. Banta-Bantaeng Lorong 10 No.104, Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498902,warung kopi (dg nia),jalan pelita raya,0.91,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,3tell,"RCPM+FG3 3tell, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97460944,telkomsel pt,jalan pengayoman no 1,0.71,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,rumah kirana,"RCMF+P6F Rumah kirana, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90133",97490289,rumah makan febry,jl aroepala,0.89,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,teras utun,"Jl. RSI Faisal X No.1, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97498142,teras marina,jalan nikel 1 no 4 b,0.86,unmatch
0acb2eb5-ae45-42a8-a20d-28e228098710,kopisays,"Jl. Banta Bantaeng No.100, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97478295,koperasi lestari,jl ap pettarani,0.81,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kedai win-win,"Jl. Andi Djemma No.15a, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.9,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopi kokeba,"RCRH+Q6G KOPI KOKEBA, Jl. Wijaya Kusuma, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",3571118,kopi kopi,jl toddopuli raya,0.88,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopi ogud pettarani,"Banta-Bantaeng, Makasar, Kota Makassar, Sulawesi Selatan 90222",3571118,kopi kopi,jl toddopuli raya,0.83,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopte tarik by dum dum group,"Jl. Andi Djemma No.35, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4293468,to buki putra kumara,jl a. djemma,0.7,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kedai nona mir,"Jl. RSI Faisal XII No.12, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.9,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,poskopi pettarani,"Jl. A. P. Pettarani, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90004",97505967,pos kpc pettarani pt,jalan ap pettarani,0.9,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,es coklat celup banta-bantaeng,"Jl. Wijaya Kusuma, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi",97469685,sekolah sd inpres banta bantaeng,jl monginsidi baru no 75 a,0.77,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,teras kopi 27,"no 8 C, Jl. RSI Faisal XIV, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",6619975,teras kondang,jl. jipang raya no. 20,0.85,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,sop. berkah,"Jalan Andi Djemma, Banta-Bantaeng, Rappocini, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2661597,nur berkah,rappocini raya lr.5g,0.78,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,jalankote dg tene,"RCQG+5Q7 Jalankote dg tene, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4923164,jualan kue kering,btn minasa upa blok a5,0.75,unmatch
01f59621-e88b-4164-bd02-21897b9a97e6,kost kita,"RCRH+F24 Kost kita, Jl. Banta Bantaeng Lrg. 3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490511,kost kostan,jl bumi 21,0.92,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kedai ifa wijaya kusuma,"RCVG+GRQ Kedai Ifa Wijaya Kusuma, Jl. Wijaya Kusuma I, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3386524,kelompok bermain wijaya kusuma,jl wijaya kusuma,0.77,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,vidiliya sweet dessert,"Jl. Bonto Lanra Lorong 4 No.19, RT.005/RW.03, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",4923187,las,jl bontolanra 2 no 9,0.71,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,rajabaksomks,"Jl. Rappocini Raya No.223-225, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3213511,rajalangit akses,jl tidung v stp 9,0.83,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,bube x heytato banta-bantaeng makassar,"Jl. Wijaya Kusuma No.1A, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",2561221,pusat kegiatan belajar masyarakat masagena,"jl hertasning 1 blok blok e10 no 11 rt 000 rw 000, tidung",0.7,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,alakopi,"RCJM+W8J Alakopi, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97477646,ataki,jl landak batu no 112 h,0.81,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,puang,"Jl. Landak Baru Lr No.108 A, RT.006/RW.03, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2895885,puang salsavira,jl aroepala hertasning baru,0.87,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,warkop antero poltekes,"food court politehnik kesehatan, Jl. Wijaya Kusuma, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493517,warkop malomo,rappocini,0.85,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopi hari ini & food,"Jl. Andi Djemma No.124, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407367,kios asri,btn minasa upa blok ab 16 no 1d,0.66,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopi ukhuwah,"RCPF+JXF Kopi Ukhuwah, Jl. Landak Baru Lrg. III, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3571118,kopi kopi,jl toddopuli raya,0.83,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,nassa eat and drink,"Jl. RSI Faisal XIV No.6, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2793362,nasda bersaudara group,"jl.pengayoman i/iv, buakana",0.79,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,pikku tyttow,"Jl. RS Islam Faisal VII No.8, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493897,kost titi,btn minasa upa blok j3 no 12,0.67,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,warkop hitam manis,"Jl. Andi Djemma No.130-112, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97496547,warkop (h mantri),jalan ap pettrani 107,0.89,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kopi.puncak,"Jl. Faisal XIV Lorong 7 No.2, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",6199074,kpri unm,jalan pendidikan blok b1 tidung rappocini,0.69,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,karna space,"Jl. A. P. Pettarani, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407359,karina shop,btn minasa upa,0.87,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,"kedai cheapuru, faisal","RCPJ+HJM Kedai Cheapuru, Faisal, Jl. RSI Faisal XIV, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488062,kedai kopi refirah,jalan landak baru,0.83,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,coto makassar dg anne,"Jl. Banta Bantaeng No.98, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97501707,coto makassar bahari,jl faisal raya,0.89,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kedai nur ramadhani,"Jl. Andi Djemma Lorong II No.08, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.86,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,cafe rgallery,"RCMG+3FX CAFE RGALLERY, Lorong 9B, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97496703,catering glory,"jl rsi faisal xii no 8, kel banta-bantaeng kec rappocini",0.79,unmatch
311f3048-156a-4cd4-b1f8-8d1e7d148295,kedai ali imran,"RCRH+W2H Kedai Ali Imran, Jl. Wijaya Kusuma III, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502030,kedai intan,jl raya pendidikan depan indomart,0.86,unmatch
4dbda34d-af95-4799-9799-76da9ef89abc,pt. matahari wisata makassar tours & travel,"JL. Veteran Regency BLOK B NO 2, Mandala, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135",4130784,pt manta (mitra asta nusantara),jl karunrung raya no.1,0.78,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,toko donat & kue annisa,"RCRF+4J9 TOKO DONAT & KUE ANNISA, Jl. Banta Bantaeng, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97506417,toko kelontong (asniar),karunrung raya 5 no 22,0.85,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,falisha pastry,"Jl. Komp. Pd. Ayu No.27, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2842591,fakih ayura,"komp ibb jl.teduh bersinar blok q no.14, gunung sari",0.8,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,ambo welo,"Jl. Banta Bantaeng No.65, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4923155,mebel,jl. syech yusuf lorong 1,0.75,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,toko mama yani,"Jl. Wijaya Kusuma V No.13 blok k16, RT.3/RW.RT.3, RT.3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727486,toko maryam>,jl kelapa tiga lr berkah no.36,0.89,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,depot violet,"Jl. Landak Baru Lorong 8 No.17 B, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97503686,depot air,kampus unismuh jl sultan alauddin no 259,0.87,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,rumah jastip al furqan,"Jl. Banta Bantaeng Jl. Rappocini Raya Lorong 5 No.50, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2767580,raja multi sarana,jl monumen emmy saelan 3d,0.84,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,pure labatua17,"no.17 Kec, Jl. Landak Baru 7, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3177915,putra utama,"jl.tamalate ii blok 11 no.1b, mappala",0.8,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,banta-bantaeng,"RCQP+45F banta-bantaeng, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97502500,bank tabungan negara,jl hertasning no 2,0.83,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,toko farah,"Jl. Landak Baru Lrg. III No.14, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5407411,toko sahra,jl komp unm,0.94,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,btn. berlian indah,"RCQG+VPV BTN. Berlian Indah, Blok G Calle Indonesia, Jl. Banta Bantaeng, Banta-Bantaeng, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",3736185,batara indah,"jl monginsidi baru no 27 rt 003 rw 005, rappocini",0.76,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,toko sinar mulia,"Jl. Andi Djemma No.112f, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4925001,toko kue nasriani,landak baru lorong 5c no 57,0.9,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,indra jaya toko,"Jl. Wijaya Kusuma No.4, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",3729507,indra jaya,jl perum bumi bosowa permai blok a2,0.93,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,jalangkote pelangi,"RCPF+3M7 Jalangkote Pelangi, Jl. Bonto Lanra, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi",3171401,jafan tiga,"jl monumen emmy saelan iii no 55 rt.003 rw.005, karunrung",0.77,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,jne landak baru,"Jl. Andi Djemma No.114, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97487764,jilc landak baru,jalan landak baru no 112j,0.88,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,faradilla mart,"Jl. RSI Faisal VI No.26, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2517607,fadil pratama,jl tamalate i,0.85,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,mabuket makassar,"RCPH+QMG MABUKET MAKASSAR, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2894489,mitra makassar,buakana komp.palm crystal b/6,0.81,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,azzaira official,"Jl. RS Islam Faisal VII No.14, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490988,mutiara financial,jl rappocini raya 189,0.74,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,loxel shop,"Jl RS FAISAL XVII lorong 3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",3105063,loe,jl pelita iv,0.81,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,pondok salemba,"RCFQ+G7Q Pondok Salemba, Jl. Sultan Alauddin Jl. Salemba, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97497007,pondok pelita,pelita raya tengah blok a6b no 4,0.88,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,tasbih moeslim store,"Jl. RSI Faisal XIV, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97488409,tala motor,jl rappocini raya 159 a rt 2 rw 5 90222,0.77,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost exclusive ayesha,"⓿❽❷❶❽❺❺❼⓿❼❾❻, Jl. Landak Baru Lorong 8, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97446687,konsultasi,jalan talasalapang,0.76,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,yutaka store,"Jl. RSI Faisal XIV No.25, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",4464949,yus,jl bumi 8,0.8,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,oren's collection,"Jl. A. Djemma Lrg. VI No.3, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3506972,office solutions,jl andi pangeran pettarani lantai 1 blok,0.77,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost,"Lorong III No.37a, Balla Parang, Rappocini, Makassar City, South Sulawesi 92222",97493897,kost titi,btn minasa upa blok j3 no 12,0.89,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost faisal,"RCPM+FPX Kost Faisal, Jl. RSI Faisal II, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727483,kost kosan (lia k),jl pelita raya lr 3 no 37a,0.85,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,deni’s mansion,"Metropolitan Residence Blok G/ 14, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90223",2897620,delima,"jl rsi faisal xv no 31 r rt 006 rw 006, banta-bantaeng",0.78,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost landak,"Jl. Andi Djemma No.120, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727483,kost kosan (lia k),jl pelita raya lr 3 no 37a,0.87,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,gerai khadijah id,"Jl. Wijaya Kusuma, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97500861,gerai khas,jl ap pettarani,0.89,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost haris,"Jl. Tengah Komp. Pemda No.1 blok e 25, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97453552,kost putri,bonto tangnga,0.88,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,my home kost/indy kost,"Jalan RSI Faisal VIII No. 29, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3537981,kosh medindo,"rappocini raya no.99a , rappocini",0.68,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,gg house (kost),"Jl. Wijaya Kusuma IV No.11A, RT.008/RW.01, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727462,k ost kostan,jl rappocini raya lr 11 no 7,0.73,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost glory,"Jl. Faisal XIV Lorong 7 No.21, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",97453552,kost putri,bonto tangnga,0.84,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,hijrah kost,"Jl. Makkio Baji 2, Tidung, Rappocini, Makassar City, South Sulawesi 90222",5727465,lia kost,jl pelita raya no 9,0.84,unmatch
0d7b1998-939e-4461-8a43-02269d7c5a05,imhe olshop,"Jl. Banta-Bantaeng Lrg. 8 No.100, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97506123,ani olshop,pelita raya tengah 1 blok a6b no 7,0.84,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost putri buakana viii,"Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97453552,kost putri,bonto tangnga,0.89,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,d'rinra kost,"Bua Kana, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727465,lia kost,jl pelita raya no 9,0.82,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,rahayu busana,"JL RSI. Faisal 16, No. 12, Banta-Bantaeng, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90222",4040410,rahayu,"jl.tidung ix stp.5 no.144, mappala",0.89,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,helloo.belle online shop,"Jalan bontolanra gang II No. 9 RT 04 RW 03, Kelurahan, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",97442308,loket on line,monginsidi baru blok ab 5,0.68,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,kiviwan,"Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan",97489095,kios diana,jl hertasning raya,0.79,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost mutiara,"Jl. Raya Pendidikan No.A 15, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97453552,kost putri,bonto tangnga,0.91,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,galeri suci,"Jl. RSI Faisal XVII No.9, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97485408,galeri mobil,hertasning no 84,0.88,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost muslimah fatin's house,"Jl. Teduh Bersinar, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5727414,kost kostan <hj hasmani>,jl mapala 2 blok d/4 no 2,0.82,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost pendidikan 3,"RCJR+277 Kost Pendidikan 3, Jl. Pendidikan III, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97493897,kost titi,btn minasa upa blok j3 no 12,0.84,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost pondok rizqullah,"Griya Panakukang Indah, Jl. Hertasning II No.11, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97453552,kost putri,bonto tangnga,0.84,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost aurora,"RCPV+G2R Kost Aurora, Jl. Tidung Mariolo, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",5727430,kos anugrah,jl landak baru no 114,0.87,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,rumah dewi,"001, Lrg. 6 No.48, RW.04, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2846258,rumah indah,jl sultan alauddin al azhar i,0.88,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,qn shop,"Jl. Landak Baru Lrg. III No.35, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",5407359,karina shop,btn minasa upa,0.8,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost muzammil,"Jl. Hertasning Bar. No.71, Bonto Makkio, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97453552,kost putri,bonto tangnga,0.85,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,arachi.shop,"Jl. Landak Baru Lrg. III No.14, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",3518273,chamsiah,"jl.tala'salapang no.39 b rt.000 rw.000, gunung sari",0.74,unmatch
c868b8e5-dadc-4da9-a90f-94f658a51882,laundry express 567,"Jl. Rappocini Raya No.4 A, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97475265,laundry dm,jl rappocini raya,0.84,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,chece home,"RCRH+G3V Chece Home, Jl. Wijaya Kusuma III, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97472996,elite com,komp puri taman sari blok d 13 no 8,0.7,unmatch
58313477-3164-4e31-a5cc-2d034c61ff0c,angkringan daeng ngewa',"Jl. Andi Djemma No.124, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",4166235,anugerah diana,"talasalapang graha asri estate blok a no.3 rt.002/rw.004,gunung sari",0.77,unmatch
58313477-3164-4e31-a5cc-2d034c61ff0c,angkringan teh icha,"RC9V+932 Angkringan teh icha, Jl. Talasalapang, Gn. Sari, Kec. Rappocini, Kabupaten Bantaeng, Sulawesi Selatan 90221",4006077,anugrah megah teknik,jl beringin iv,0.81,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,may store,"no, Jl. RSI Faisal XIV, No.78, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",2590009,may star persada,btn minasa upa,0.88,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,utami collections_,"Jl. RSI Faisal XIV No.7, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",97490261,ukail colection,btn minasa upa n2 no 19,0.87,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,adam mar,"Lorong 1 No.10, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90135",3254661,adama cipta cemerlang,jl hertasning baru perum taman gosyen indah,0.85,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost saffanah,"Komp. Mangasa Permai Blok V No. 4, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",97490511,kost kostan,jl bumi 21,0.87,unmatch
97122976-c410-4dcb-a87a-9c771bd6f4b0,kost ekslusif griya mutiara syariah,"Komp. Griya Fajar Mas, Jl. Teduh Bersinar No.8 Blok L, Gn. Sari, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",5727445,kost kostan <muhammad nur syaheril>,jl faisal 14 no 12,0.82,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,de broder landak maklon dtf & sablon,"Jl. Andi Djemma Jl. Landak Baru Lorong 8 No.108, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",2534610,erlam,"jl bonto dg ngirate i blok 20/30 rt.001 rw.006, bonto makkio",0.71,unmatch
e365a356-c0e8-4925-ba4c-4b21d3d3fb76,ivo salon dan butik,"Lrg. 4 No.25, Banta-Bantaeng, Rappocini, Makassar City, South Sulawesi 90222",4479365,alisa indo skin,jl hertasning,0.75,unmatch
